gene,n_variants,n_pathogenic,pct_rare,pct_lof,mean_review_stars,pct_missense,mean_gnomad_af_global_log,mean_gnomad_af_nfe_log,subtype,is_scoliosis
BAG1,1.0,0.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
BAG5,6.0,3.0,100.0,83.33333333333334,0.5,0.0,-5.9520997631196435,-5.950590300279515,CONTROL,0
BAZ1A,2.0,2.0,100.0,0.0,0.5,0.0,-5.593460302851398,-5.605876485703737,CONTROL,0
BBOF1,1.0,1.0,100.0,0.0,0.0,0.0,-5.163854795960038,-5.252685174683661,CONTROL,0
BBS4,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
BCR,10.0,10.0,100.0,0.0,0.7,0.0,-5.761766762939045,-5.798898665059203,CONTROL,0
BDH1,33.0,31.0,100.0,0.0,0.3939393939393939,0.0,-5.706504543494109,-5.70540836248503,CONTROL,0
BEAN1,1.0,1.0,100.0,0.0,1.0,0.0,-5.92707869396214,-5.885967590328528,CONTROL,0
BECN2,1.0,1.0,100.0,0.0,0.0,0.0,-3.948871097378673,-3.981315467545776,CONTROL,0
BEST2,4.0,3.0,100.0,0.0,0.5,0.0,-5.447378652142678,-5.440630271050084,CONTROL,0
BGN,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
BLK,9.0,9.0,100.0,0.0,0.75,0.0,-4.9919586469996275,-5.061413484479688,CONTROL,0
BLK-AS1,2.0,2.0,100.0,0.0,0.0,0.0,-7.0,-6.999824273402265,CONTROL,0
BLOC1S5,3.0,2.0,100.0,0.0,0.3333333333333333,0.0,-5.238723585056305,-5.319084919624966,CONTROL,0
BMP2K,1.5,1.5,100.0,0.0,0.0,0.0,-4.820059105755714,-4.767045644553069,CONTROL,0
BMP6,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
BMX,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
BRMS1L,3.0,3.0,100.0,0.0,0.3333333333333333,0.0,-6.351161077762893,-6.348557791153442,CONTROL,0
BSPH1,1.0,1.0,100.0,0.0,0.0,0.0,-5.648630919983707,-5.703031284547526,CONTROL,0
C11orf21,1.0,1.0,100.0,0.0,0.0,0.0,-5.867984977177679,-5.752570252680229,CONTROL,0
C11orf71,1.0,1.0,100.0,0.0,1.0,0.0,-5.033444231361452,-5.210940482612215,CONTROL,0
C15orf40,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
C16orf96,1.0,1.0,100.0,0.0,0.0,0.0,-4.469250583647431,-4.449344821958307,CONTROL,0
C17orf114,1.0,1.0,100.0,0.0,0.0,0.0,-6.046858702788056,-6.337042272680763,CONTROL,0
C19orf38,1.0,1.0,100.0,0.0,1.0,0.0,-6.096094037951075,-5.96989364839939,CONTROL,0
C1QA,12.0,9.0,100.0,83.33333333333334,1.1666666666666667,16.666666666666664,-6.124263189451742,-6.1154816624294925,CONTROL,0
C1QC,2.0,2.0,100.0,50.0,1.5,50.0,-6.287854433672768,-6.281049526497422,CONTROL,0
C1QTNF5,2.0,0.0,100.0,0.0,0.5,0.0,-6.379845385364149,-6.403066960093222,CONTROL,0
C1R,1.0,1.0,100.0,0.0,1.0,0.0,-5.6484226471592,-5.548148790698541,CONTROL,0
C1orf21,1.0,1.0,100.0,0.0,1.0,0.0,-5.047779223334516,-5.158993113781868,CONTROL,0
C20orf202,1.0,1.0,100.0,0.0,0.0,0.0,-6.33454012870393,-6.281590731532052,CONTROL,0
C22orf15,1.0,1.0,100.0,0.0,0.0,0.0,-4.538513413492889,-4.522343877949976,CONTROL,0
C2CD2,1.0,1.0,100.0,0.0,1.0,0.0,-5.3672927186241495,-5.363394180178316,CONTROL,0
C2CD4D,1.0,1.0,100.0,0.0,1.0,0.0,-5.946787097250899,-5.932659491590298,CONTROL,0
C6orf52,1.0,1.0,100.0,0.0,0.0,0.0,-5.339388697844832,-5.182559244845562,CONTROL,0
C8orf48,1.0,1.0,100.0,0.0,0.0,0.0,-4.0028038312348535,-4.052895545178789,CONTROL,0
C8orf74,2.0,2.0,100.0,0.0,1.0,0.0,-6.11651987910535,-6.234367708368224,CONTROL,0
CABP4,30.0,24.0,100.0,63.33333333333333,1.2333333333333334,6.666666666666667,-5.985841483131042,-5.975560774974969,CONTROL,0
CADPS,1.0,0.0,100.0,0.0,0.0,0.0,-5.723447275939368,-5.918246546945647,CONTROL,0
CALHM1,1.0,0.0,100.0,0.0,1.0,100.0,-7.0,-7.0,CONTROL,0
CALML6,3.0,1.0,100.0,0.0,0.3333333333333333,0.0,-6.11094450707466,-6.029824943065338,CONTROL,0
CAMTA2-AS1,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
CANX,1.0,1.0,100.0,0.0,0.0,0.0,-6.892184704154587,-6.8031958217392745,CONTROL,0
CARS1-AS1,1.0,1.0,100.0,0.0,1.0,0.0,-4.318045902448464,-4.272025873845107,CONTROL,0
CASP3,1.0,1.0,100.0,0.0,0.0,0.0,-3.5391893079681656,-3.813015363849485,CONTROL,0
CASP9,2.0,2.0,100.0,0.0,1.0,0.0,-6.87204296791192,-6.892559549084597,CONTROL,0
CASZ1,1.0,0.0,100.0,0.0,0.0,0.0,-6.853782760791481,-6.759808655677757,CONTROL,0
CBR4-DT,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
CBX1,1.0,0.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
CCDC120,1.0,1.0,100.0,0.0,0.0,0.0,-5.640184615122367,-5.541705084110394,CONTROL,0
CCDC15,2.0,2.0,100.0,0.0,1.0,0.0,-5.691918731976746,-5.478817077435112,CONTROL,0
CCDC186,1.0,1.0,100.0,0.0,1.0,0.0,-4.686575267679491,-4.611069846357917,CONTROL,0
CCDC33,1.0,1.0,100.0,0.0,0.0,0.0,-5.639065148484285,-5.912971037705254,CONTROL,0
CCDC92B,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
CCL17,1.0,1.0,100.0,0.0,1.0,0.0,-3.5392821679613826,-3.71319477433674,CONTROL,0
CCL27,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
CCNB1IP1,1.0,1.0,100.0,0.0,1.0,0.0,-4.341157843001275,-4.4093173756978,CONTROL,0
CD1E,1.0,0.0,100.0,0.0,1.0,0.0,-5.246420393592799,-5.557230293777277,CONTROL,0
CD248,1.0,1.0,100.0,0.0,1.0,0.0,-6.352859152964729,-6.396353274313835,CONTROL,0
CD274,2.0,2.0,100.0,0.0,0.0,0.0,-6.580021359074266,-6.684159110601945,CONTROL,0
CDH12,1.0,1.0,100.0,0.0,1.0,0.0,-5.0974231571073405,-4.980087688547498,CONTROL,0
CDH9,1.0,1.0,100.0,0.0,0.0,0.0,-6.734475437568455,-6.854599732535668,CONTROL,0
CDHR2,2.0,2.0,100.0,0.0,1.0,0.0,-6.2571116979034365,-6.283326898956794,CONTROL,0
CDKN1B,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
CDKN2AIP,1.0,1.0,100.0,0.0,1.0,0.0,-6.3947773752568535,-6.593284103993394,CONTROL,0
CDKN2D,1.0,1.0,100.0,0.0,1.0,0.0,-6.339613762294315,-6.392498035423046,CONTROL,0
CEACAM19,1.0,1.0,100.0,0.0,0.0,0.0,-6.1255754443000665,-6.004906183350103,CONTROL,0
CEL,7.0,2.0,100.0,85.71428571428571,1.0,0.0,-6.756775513413297,-6.745958317393808,CONTROL,0
CELF2,1.0,1.0,100.0,0.0,1.0,0.0,-5.91451621746765,-5.90930590221123,CONTROL,0
CEP152,1.0,1.0,100.0,0.0,0.0,0.0,-6.396899537654999,-6.357863349644774,CONTROL,0
CEP170,1.0,1.0,100.0,0.0,1.0,0.0,-4.921858476409241,-4.8412720121404575,CONTROL,0
CEP19,6.5,6.5,100.0,7.142857142857142,0.4642857142857143,0.0,-6.116769305166285,-6.118080062634532,CONTROL,0
CEP55,1.0,1.0,100.0,0.0,0.0,0.0,-5.377444843049228,-5.527159434196341,CONTROL,0
CFAP298,3.0,3.0,100.0,0.0,1.0,0.0,-6.584382833347649,-6.54156991349753,CONTROL,0
CFAP68,1.0,1.0,100.0,0.0,1.0,0.0,-6.081820901309395,-5.986115450776094,CONTROL,0
CFAP74,2.0,2.0,100.0,0.0,0.0,0.0,-5.911732562545073,-6.01611607510877,CONTROL,0
CFAP90,1.0,1.0,100.0,0.0,0.0,0.0,-4.906330915440694,-4.897117879246523,CONTROL,0
CFAP97,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
CFHR4,1.0,1.0,100.0,0.0,1.0,0.0,-5.684345404125471,-5.619593957440274,CONTROL,0
CHCHD10,2.0,0.0,100.0,0.0,1.0,0.0,-6.329156639780878,-6.280654854141199,CONTROL,0
CHML,3.0,3.0,100.0,0.0,1.0,0.0,-5.749384582048033,-5.593053777224739,CONTROL,0
CHPF2,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
CHRNB1,37.0,22.0,100.0,67.56756756756756,1.1081081081081081,13.513513513513514,-6.230676027494821,-6.224479051309969,CONTROL,0
CIMIP2B,2.0,2.0,100.0,0.0,0.5,0.0,-6.019655151647926,-5.93300507921315,CONTROL,0
CLCA1,1.0,1.0,100.0,0.0,1.0,0.0,-5.383442356526396,-5.347401826381615,CONTROL,0
CLCF1,3.0,3.0,100.0,66.66666666666666,0.0,33.33333333333333,-5.7583026411216265,-5.7046276929326725,CONTROL,0
CLCN2,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
CLCN3,1.0,1.0,100.0,0.0,1.0,0.0,-5.467433149248212,-5.409043984634426,CONTROL,0
CLDN22,2.0,2.0,100.0,0.0,1.0,0.0,-4.992957787495296,-4.904059099264671,CONTROL,0
CLDN23,2.5,1.0,100.0,0.0,0.16666666666666666,0.0,-5.927073800998558,-5.8782151711784465,CONTROL,0
CLDN3,8.0,8.0,100.0,0.0,0.625,0.0,-5.64613031195676,-5.690087466878001,CONTROL,0
CLDN9,3.0,2.0,100.0,33.33333333333333,0.6666666666666666,33.33333333333333,-5.0786579257782085,-5.147753186952577,CONTROL,0
CLEC14A,4.0,3.0,100.0,0.0,0.5,0.0,-5.204693090083182,-5.242115542778153,CONTROL,0
CLEC1B,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
CLGN,1.0,1.0,100.0,0.0,1.0,0.0,-5.819542765389746,-5.710677304862022,CONTROL,0
CLIC6,1.0,1.0,100.0,0.0,1.0,0.0,-4.390267211477237,-4.411010551051156,CONTROL,0
CLK4,1.0,1.0,100.0,0.0,1.0,0.0,-4.978725262713926,-4.784794862314992,CONTROL,0
CLUH,2.0,2.0,100.0,0.0,1.0,0.0,-5.81939744500985,-5.999027948020533,CONTROL,0
CMBL,1.0,1.0,100.0,0.0,0.0,0.0,-6.8358849038596965,-6.864021407918984,CONTROL,0
CMTM5,1.5,1.5,100.0,0.0,1.0,0.0,-5.238814944379929,-5.269571347987009,CONTROL,0
COL1A1,1.0,1.0,100.0,0.0,0.0,0.0,-6.788790996710457,-6.974153038020307,CONTROL,0
COL4A5,2.0,2.0,100.0,0.0,1.0,0.0,-5.835526941116967,-5.887770006193447,CONTROL,0
COPRS,4.0,4.0,100.0,0.0,0.75,0.0,-5.609137905776256,-5.682375781260472,CONTROL,0
COQ8B,1.0,1.0,100.0,0.0,1.0,0.0,-6.217263905844347,-6.383199011336547,CONTROL,0
COX4I1,2.0,2.0,100.0,0.0,0.0,100.0,-5.161050016629034,-5.020444370294533,CONTROL,0
COX7A2,1.0,1.0,100.0,0.0,1.0,0.0,-6.558531562424434,-6.471869199972516,CONTROL,0
CPT1B,2.0,2.0,100.0,0.0,1.0,0.0,-4.940230129966153,-4.966867329598898,CONTROL,0
CREB3L2,1.0,1.0,100.0,0.0,1.0,0.0,-5.447047475289956,-5.3855759048005485,CONTROL,0
CRELD1,15.0,10.0,100.0,66.66666666666666,0.8,26.666666666666668,-5.673801950167911,-5.644876709498264,CONTROL,0
CRK,1.0,1.0,100.0,0.0,1.0,0.0,-4.974665481342385,-5.098921271428954,CONTROL,0
CRYBA1,16.0,7.0,100.0,75.0,1.0,12.5,-6.280864671224469,-6.316594391938514,CONTROL,0
CRYGN,1.0,1.0,100.0,0.0,1.0,0.0,-5.0533203719493285,-5.102150339342767,CONTROL,0
CRYZ,1.0,0.0,100.0,0.0,1.0,0.0,-4.7444018044419884,-4.842008428562383,CONTROL,0
CRYZL1,3.0,3.0,100.0,0.0,1.0,0.0,-4.350435525776767,-4.327389809686958,CONTROL,0
CST6,1.0,1.0,100.0,100.0,0.0,0.0,-7.0,-7.0,CONTROL,0
CT45A3,1.0,1.0,100.0,0.0,1.0,0.0,-5.099484168694645,-5.262171124690133,CONTROL,0
CT45A9,1.0,1.0,100.0,0.0,0.0,0.0,-6.903667306050528,-7.0,CONTROL,0
CT83,1.0,1.0,100.0,0.0,0.0,0.0,-5.032258016040733,-5.023558994817734,CONTROL,0
CTAG1A,1.0,1.0,100.0,0.0,1.0,0.0,-6.547595954923893,-6.522881429173736,CONTROL,0
CTAGE4,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
CTNNBIP1,1.0,1.0,100.0,0.0,1.0,0.0,-4.041020183168161,-4.009504241102731,CONTROL,0
CTSD,1.0,1.0,100.0,0.0,0.0,0.0,-5.367085084108519,-5.489775791065646,CONTROL,0
CYLD-AS1,1.0,1.0,100.0,0.0,1.0,0.0,-5.221776059837377,-4.908944581572859,CONTROL,0
CYP1A2,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
CYYR1,1.0,1.0,100.0,0.0,0.0,0.0,-6.539422592371034,-6.422028862349662,CONTROL,0
DAD1,1.0,1.0,100.0,0.0,0.0,0.0,-5.6063579974297975,-5.5172055976671,CONTROL,0
DBN1,2.0,2.0,100.0,0.0,1.0,0.0,-6.147739455742329,-6.1525625352339315,CONTROL,0
DDTL,2.0,1.0,100.0,0.0,0.5,0.0,-5.2357681636767515,-5.205866169914923,CONTROL,0
DDX17,1.0,1.0,100.0,0.0,0.0,0.0,-4.899715015633832,-4.93699877523394,CONTROL,0
DDX41,119.0,75.0,100.0,73.94957983193278,1.2941176470588236,6.722689075630252,-5.977930268696804,-5.971681421128558,CONTROL,0
DEFA5,2.0,2.0,100.0,0.0,0.0,0.0,-6.442803719693716,-6.393739955676191,CONTROL,0
DEFB103B,2.0,2.0,100.0,0.0,0.0,0.0,-6.517712991099096,-6.652140189242753,CONTROL,0
DEFB105B,4.0,4.0,100.0,0.0,0.0,0.0,-5.264715226485361,-5.255277554464673,CONTROL,0
DEFB109B,2.0,2.0,100.0,0.0,1.0,0.0,-5.770184159947123,-5.75692230228942,CONTROL,0
DEFB112,1.0,1.0,100.0,0.0,1.0,0.0,-6.011078546129225,-5.898941636945908,CONTROL,0
DEFB4A,1.0,1.0,100.0,0.0,0.0,0.0,-5.557991973327795,-5.63052608777073,CONTROL,0
DENND4C,1.0,1.0,100.0,0.0,1.0,0.0,-6.175016740099279,-6.267380507932184,CONTROL,0
DIP2C,2.0,1.0,100.0,0.0,0.0,0.0,-4.440769463797981,-4.48090862571175,CONTROL,0
DLG1,3.0,3.0,100.0,0.0,1.0,0.0,-6.162078484191704,-6.206094254859873,CONTROL,0
DLG3,2.0,2.0,100.0,0.0,1.0,0.0,-4.360919337266905,-4.310541799580417,CONTROL,0
DLGAP2,2.0,2.0,100.0,0.0,1.0,0.0,-4.256771281397958,-4.09780562309589,CONTROL,0
DMTN,2.0,2.0,100.0,0.0,1.0,0.0,-4.665930908884987,-4.609109058522327,CONTROL,0
DNAAF3,51.0,36.0,100.0,76.47058823529412,1.0784313725490196,15.686274509803921,-6.209685817703933,-6.235938879273299,CONTROL,0
DNAJA3,1.0,1.0,100.0,0.0,0.0,0.0,-4.434006564034304,-4.434179857698504,CONTROL,0
DNALI1,2.0,2.0,100.0,50.0,0.0,0.0,-5.724454933720089,-5.888610091182269,CONTROL,0
DNASE1L1,2.0,2.0,100.0,0.0,1.0,0.0,-6.546094861488845,-6.5622530300296,CONTROL,0
DNMT3L,1.0,1.0,100.0,0.0,0.0,0.0,-5.83571219118784,-5.872051395532088,CONTROL,0
DOLK,14.0,8.0,100.0,35.714285714285715,0.8571428571428571,57.14285714285714,-6.095606372885401,-6.147388836553184,CONTROL,0
DORIP1,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
DPH7,1.0,1.0,100.0,0.0,0.0,0.0,-6.032851540860184,-6.151040482392348,CONTROL,0
DRC12,1.0,1.0,100.0,0.0,1.0,0.0,-5.263841365041753,-5.366326102933156,CONTROL,0
DRC9,1.0,1.0,100.0,0.0,1.0,0.0,-4.664727592091353,-4.727862267762553,CONTROL,0
DSCR4,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
DUSP26,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
DUT,1.0,0.0,100.0,0.0,1.0,100.0,-5.28850820052034,-5.182275199585446,CONTROL,0
DYNLT2B,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
E4F1,1.0,0.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
EBP,11.0,11.0,100.0,72.72727272727273,0.5454545454545454,27.27272727272727,-6.246892037547272,-6.262387425481364,CONTROL,0
EFHD2,2.0,2.0,100.0,0.0,0.0,0.0,-6.008667486979347,-5.962599592438092,CONTROL,0
EIF4A2,1.0,1.0,100.0,0.0,0.0,0.0,-5.884211169595362,-5.718639147932813,CONTROL,0
ELANE,110.0,55.0,100.0,24.545454545454547,1.0,61.81818181818181,-5.62104235897653,-5.601903649427503,CONTROL,0
ELOVL1,1.0,1.0,100.0,0.0,0.0,0.0,-5.722530652881787,-5.728392010665401,CONTROL,0
EMD,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
EML2,1.0,0.0,100.0,0.0,0.0,0.0,-5.331404914044926,-5.4520085537675715,CONTROL,0
ENKD1,1.0,1.0,100.0,0.0,1.0,0.0,-6.917111573732745,-7.0,CONTROL,0
ENOX2,1.0,1.0,100.0,0.0,0.0,0.0,-5.550136593848948,-5.369260242268778,CONTROL,0
ENSA,1.0,1.0,100.0,0.0,1.0,0.0,-4.92510916800491,-4.845266074367645,CONTROL,0
EOLA2,1.0,0.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
ESRP2,2.0,0.0,100.0,50.0,0.0,50.0,-6.307189882853778,-6.349011963039077,CONTROL,0
ESX1,1.0,1.0,100.0,0.0,0.0,0.0,-3.162840042568767,-3.1199817597840473,CONTROL,0
ETFB,1.0,1.0,100.0,0.0,1.0,0.0,-5.046955082878981,-5.52317025419559,CONTROL,0
EVI2B,2.5,2.5,100.0,0.0,0.0,0.0,-5.722624945824017,-5.764989114873814,CONTROL,0
EVX2,2.0,1.0,100.0,0.0,0.5,0.0,-5.580067868541459,-5.645326149592461,CONTROL,0
EXOC8,2.0,0.0,100.0,100.0,1.0,0.0,-6.230062104805916,-6.1864456718170695,CONTROL,0
EXTL3,1.0,1.0,100.0,0.0,0.0,0.0,-6.136914772818194,-6.170232174517546,CONTROL,0
F13B,1.0,1.0,100.0,0.0,1.0,0.0,-5.639964070433018,-5.6843863170513,CONTROL,0
FAM120C,1.0,1.0,100.0,0.0,0.0,0.0,-4.924439279212419,-4.9633419050881775,CONTROL,0
FAM136A,1.0,1.0,100.0,100.0,1.0,0.0,-5.075280324510186,-4.866026418671557,CONTROL,0
FAM153A,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
FAM170A,2.0,0.0,100.0,0.0,0.0,0.0,-6.070560334776711,-5.9974664788559835,CONTROL,0
FAM3A,1.0,1.0,100.0,0.0,1.0,0.0,-3.974696707925777,-3.9554443966974615,CONTROL,0
FAM90A17,2.0,2.0,100.0,0.0,0.0,0.0,-4.718879894352618,-4.607941613379145,CONTROL,0
FAT1,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
FAT4,1.0,1.0,100.0,0.0,1.0,0.0,-5.843586863824099,-5.870940198751672,CONTROL,0
FBL,1.0,1.0,100.0,0.0,1.0,0.0,-5.614170267760481,-5.704520417744913,CONTROL,0
FBP2,1.0,1.0,100.0,0.0,0.0,0.0,-5.116932729899947,-5.073311477087046,CONTROL,0
FCN2,1.0,0.0,100.0,100.0,1.0,0.0,-7.0,-7.0,CONTROL,0
FDXR,26.0,11.0,100.0,46.15384615384615,0.9615384615384616,46.15384615384615,-6.06036452040055,-6.033213203453214,CONTROL,0
FEZF1,1.0,1.0,100.0,0.0,0.0,0.0,-4.812408143350798,-4.93988133985992,CONTROL,0
FEZF2,5.0,2.0,100.0,80.0,1.0,20.0,-5.8252828077840455,-5.832906947678128,CONTROL,0
FFAR1,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
FGF2,1.0,0.0,100.0,0.0,1.0,0.0,-5.031500345051544,-5.128217425845509,CONTROL,0
FGFR4,3.0,2.0,100.0,0.0,1.0,0.0,-6.22121642832082,-6.19258034284634,CONTROL,0
FNDC10,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
FOCAD,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
FOXC1,168.0,128.0,100.0,63.69047619047619,0.9464285714285714,18.452380952380953,-5.981221182747104,-5.977721169350401,CONTROL,0
FOXD3,1.0,1.0,100.0,0.0,0.0,0.0,-4.5693818550364345,-4.434948147804934,CONTROL,0
FOXG1,289.0,205.0,100.0,58.47750865051903,1.328719723183391,35.98615916955018,-5.875360082093723,-5.871230623823587,CONTROL,0
FOXI3,8.0,2.0,100.0,12.5,0.5,87.5,-6.1132128217906025,-6.094871638476139,CONTROL,0
FOXJ1,8.0,5.0,100.0,100.0,0.5,0.0,-6.215934703825384,-6.282416859289016,CONTROL,0
FOXR1,1.0,1.0,100.0,0.0,1.0,0.0,-5.282344438177605,-5.4147522948713664,CONTROL,0
FTSJ3,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
FZD5,8.0,5.0,100.0,62.5,0.375,12.5,-5.956398323041428,-5.881542080522566,CONTROL,0
GAB2,1.5,1.5,100.0,0.0,0.0,0.0,-6.921786316582001,-6.904960066453117,CONTROL,0
GAB3,1.0,1.0,100.0,0.0,0.0,0.0,-5.283059858070039,-5.140022680424311,CONTROL,0
GABPA,1.0,1.0,100.0,0.0,1.0,0.0,-4.565335503138881,-4.558395833713619,CONTROL,0
GABRA3,1.0,1.0,100.0,0.0,1.0,0.0,-5.703769907759768,-5.778502966536844,CONTROL,0
GAGE12G,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
GALE,61.0,37.0,100.0,72.1311475409836,1.1967213114754098,22.950819672131146,-5.831287048446216,-5.8131156201816605,CONTROL,0
GATA1,1.0,1.0,100.0,0.0,0.0,0.0,-6.041294489138429,-6.103373998287143,CONTROL,0
GATA4,2.0,2.0,100.0,0.0,1.0,0.0,-6.174457359407093,-6.133401143896776,CONTROL,0
GATD1,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
GBGT1,1.0,1.0,100.0,0.0,1.0,0.0,-5.227206613714021,-5.102205424009605,CONTROL,0
GDI2,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
GGPS1,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-6.872297211649789,CONTROL,0
GGT5,1.0,1.0,100.0,0.0,0.0,0.0,-5.9914145554573865,-6.15234926849713,CONTROL,0
GHSR,2.0,1.0,100.0,50.0,0.5,50.0,-4.704013427399814,-4.694950704985613,CONTROL,0
GLRA2,1.0,1.0,100.0,0.0,0.0,0.0,-4.947056810801895,-4.909447045487561,CONTROL,0
GMPR,1.0,0.0,100.0,0.0,1.0,0.0,-6.23238274559508,-6.0701704165682635,CONTROL,0
GNB2,12.0,8.0,100.0,0.0,1.0833333333333333,100.0,-5.4958457040630195,-5.4803553751926515,CONTROL,0
GPR158-AS1,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
GPR179,2.5,2.5,100.0,0.0,0.0,0.0,-6.388251392284972,-6.416895294201607,CONTROL,0
GPR183,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
GPR19,1.0,1.0,100.0,0.0,1.0,0.0,-6.418033082172275,-6.264755072423449,CONTROL,0
GPRASP3,1.0,1.0,100.0,0.0,0.0,0.0,-6.722484714058414,-6.669531441226755,CONTROL,0
GRK6,1.0,1.0,100.0,0.0,0.0,0.0,-6.284903604609521,-6.244405788038669,CONTROL,0
GSC,3.0,3.0,100.0,100.0,0.0,0.0,-5.613138694588592,-5.614236659370429,CONTROL,0
GSTT2,1.0,1.0,100.0,0.0,1.0,0.0,-6.296361062135156,-6.360051153643126,CONTROL,0
GUF1,1.5,1.5,100.0,0.0,0.0,0.0,-5.913614508347488,-5.902549010894731,CONTROL,0
GYPC,1.0,1.0,100.0,0.0,0.0,0.0,-5.089848432286406,-4.874321476520924,CONTROL,0
HBD,14.0,12.0,100.0,21.428571428571427,0.21428571428571427,21.428571428571427,-5.807764713175284,-5.789555535065504,CONTROL,0
HBG2,1.0,1.0,100.0,0.0,0.0,0.0,-5.76613104482486,-5.8672187277355725,CONTROL,0
HDGFL2,1.5,1.5,100.0,0.0,1.0,0.0,-6.045396937924677,-5.940677974543892,CONTROL,0
HFE,44.0,34.0,100.0,81.81818181818183,1.1590909090909092,6.8181818181818175,-6.047022491017061,-6.04009172461808,CONTROL,0
