gene,n_variants,n_pathogenic,pct_rare,pct_lof,mean_review_stars,pct_missense,mean_gnomad_af_global_log,mean_gnomad_af_nfe_log,subtype,is_scoliosis
HGFAC,2.0,1.0,100.0,0.0,0.5,0.0,-5.886089542619269,-6.038895700500806,CONTROL,0
HK3,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
HMBS,181.0,147.0,100.0,59.11602209944752,1.011049723756906,26.519337016574585,-6.0102723122635195,-6.010187326547217,CONTROL,0
HOXB3,1.0,0.0,100.0,0.0,1.0,0.0,-5.855098682531819,-5.911089663896834,CONTROL,0
HSD17B10,1.0,1.0,100.0,0.0,0.0,0.0,-6.46708587279954,-6.565225774810231,CONTROL,0
HSD3B2,83.0,54.0,100.0,68.67469879518072,1.2409638554216869,25.301204819277107,-5.981153184668702,-5.973994766299924,CONTROL,0
HSPB2,1.0,1.0,100.0,0.0,1.0,0.0,-6.1662550831094105,-6.102357325053898,CONTROL,0
HSPBP1,1.0,1.0,100.0,0.0,1.0,0.0,-6.100704135300692,-6.164075313669403,CONTROL,0
HTR3A,1.0,1.0,100.0,0.0,1.0,0.0,-6.4769532350507175,-6.432093677485925,CONTROL,0
IDI2,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
IFI27L2,1.5,1.5,100.0,0.0,0.0,0.0,-5.186189298111637,-5.208561880216568,CONTROL,0
IFNA13,1.0,1.0,100.0,0.0,0.0,0.0,-4.662753910967788,-4.6036508571627515,CONTROL,0
IFNA6,1.0,1.0,100.0,0.0,0.0,0.0,-4.041638816719839,-4.083435039034765,CONTROL,0
IFT43,1.5,1.5,100.0,0.0,0.0,0.0,-5.227172477086997,-5.200078206954906,CONTROL,0
IGHMBP2,1.0,0.0,100.0,0.0,1.0,0.0,-4.908629077680053,-4.8971777501688365,CONTROL,0
IGLL5,2.0,0.0,100.0,0.0,0.5,0.0,-6.487822793463023,-6.442094429119684,CONTROL,0
IKBKB,1.0,0.0,100.0,0.0,1.0,0.0,-5.883810462012799,-5.760519481404677,CONTROL,0
IL12RB1,1.0,1.0,100.0,0.0,0.0,0.0,-5.9236128907660595,-5.892481200297505,CONTROL,0
IL1R1,1.5,1.5,100.0,0.0,0.0,0.0,-6.274318018636352,-6.260400092035915,CONTROL,0
IL1RAP,1.0,1.0,100.0,0.0,0.0,0.0,-5.858955039349209,-5.908256475426702,CONTROL,0
IL1RAPL1,1.0,1.0,100.0,0.0,0.0,0.0,-5.443754662426821,-5.514990876412004,CONTROL,0
IL2RA,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
INAFM1,1.0,0.0,100.0,0.0,1.0,0.0,-4.637445609472733,-4.629059753019969,CONTROL,0
ING2,1.0,0.0,100.0,0.0,1.0,0.0,-5.7173585302704755,-5.587753188274571,CONTROL,0
INPP4B,1.5,1.5,100.0,0.0,0.0,0.0,-5.589145600547311,-5.594784117636929,CONTROL,0
INS,31.0,14.0,100.0,6.451612903225806,1.2258064516129032,74.19354838709677,-5.384978748246076,-5.38920881872794,CONTROL,0
INS-IGF2,5.0,4.0,100.0,0.0,1.4,100.0,-5.616802524639298,-5.529860688666382,CONTROL,0
IRAK1,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
IRF3,1.0,0.0,100.0,0.0,0.0,0.0,-6.401421710497003,-6.2620393165050565,CONTROL,0
IRX6,1.0,1.0,100.0,0.0,0.0,0.0,-5.500847170078116,-5.458677934460086,CONTROL,0
IWS1,1.0,1.0,100.0,0.0,0.0,0.0,-3.804636505820151,-3.9226430516637296,CONTROL,0
KCNK2,1.0,1.0,100.0,0.0,1.0,0.0,-6.089068876739292,-6.117766318189912,CONTROL,0
KHDC3L,4.0,3.0,100.0,75.0,0.25,25.0,-5.38528136208756,-5.4500244019688395,CONTROL,0
KIAA1143,2.0,2.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
KIAA1671,1.0,1.0,100.0,0.0,0.0,0.0,-5.751617975793517,-5.7822672974211775,CONTROL,0
KIF17,2.0,2.0,100.0,0.0,1.0,0.0,-5.579396512339377,-5.64732073420599,CONTROL,0
KIFC1,1.0,0.0,100.0,0.0,0.0,0.0,-5.197136633214996,-5.160778040926566,CONTROL,0
KLC2,2.0,2.0,100.0,0.0,0.5,0.0,-6.008851369069019,-6.047747352951781,CONTROL,0
KLHL13,1.0,1.0,100.0,0.0,0.0,0.0,-4.5614041968248875,-4.487909701299263,CONTROL,0
KLHL33,1.0,1.0,100.0,0.0,0.0,0.0,-5.803942468090403,-5.67991711315933,CONTROL,0
KLLN,15.0,11.0,100.0,0.0,0.9333333333333333,0.0,-5.921885394007722,-5.912765550653589,CONTROL,0
KLRC4,1.0,1.0,100.0,0.0,1.0,0.0,-5.54468640144019,-5.649615109495389,CONTROL,0
KRABD1-AS1,2.0,2.0,100.0,0.0,0.0,0.0,-6.184780220672248,-6.224826989279519,CONTROL,0
KRT13,2.0,2.0,100.0,0.0,0.0,100.0,-5.467761895226553,-5.537267427770983,CONTROL,0
KRT2,11.0,7.0,100.0,0.0,0.7272727272727273,100.0,-5.937411541414364,-5.951983569626897,CONTROL,0
KRT85,1.0,1.0,100.0,100.0,0.0,0.0,-7.0,-7.0,CONTROL,0
KRTAP10-11,1.0,1.0,100.0,0.0,1.0,0.0,-5.944352388393685,-6.032242735698707,CONTROL,0
KRTAP13-3,1.5,1.5,100.0,0.0,0.0,0.0,-5.4115877312131175,-5.364931856806855,CONTROL,0
KRTAP22-2,1.0,1.0,100.0,0.0,1.0,0.0,-4.603921896618897,-4.847880107787422,CONTROL,0
LAT,13.0,12.0,100.0,69.23076923076923,0.6923076923076923,0.0,-6.21991900773122,-6.183810657396507,CONTROL,0
LCAT,40.0,25.0,100.0,37.5,1.0,52.5,-5.779862591780569,-5.76391005146329,CONTROL,0
LCE2A,1.0,1.0,100.0,0.0,0.0,0.0,-5.291756565743321,-5.358687790806586,CONTROL,0
LDHAL6B,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LINC00323,1.0,1.0,100.0,0.0,1.0,0.0,-5.173265275109735,-5.231944998482168,CONTROL,0
LINC01099,1.0,1.0,100.0,0.0,1.0,0.0,-5.114835134724099,-4.928637819824198,CONTROL,0
LINC01687,1.0,1.0,100.0,0.0,0.0,0.0,-4.410934019262312,-4.32343568099585,CONTROL,0
LINC02209,1.0,1.0,100.0,0.0,0.0,0.0,-4.962741227637219,-5.067171206615336,CONTROL,0
LIPH,1.0,1.0,100.0,0.0,1.0,0.0,-5.759666497816991,-5.897887351273502,CONTROL,0
LIPT1,7.0,2.0,100.0,42.857142857142854,1.2857142857142858,57.14285714285714,-6.055568770814166,-6.02627099411133,CONTROL,0
LKAAEAR1,1.0,0.0,100.0,0.0,0.0,0.0,-5.569231465973326,-5.536543126228533,CONTROL,0
LMBR1L,2.0,0.0,100.0,0.0,0.0,100.0,-5.41706306691731,-5.521464480807472,CONTROL,0
LNCEGFL7OS,1.0,1.0,100.0,0.0,0.0,0.0,-6.635444194337123,-6.367109769503173,CONTROL,0
LOC100288728,1.0,1.0,100.0,0.0,0.0,0.0,-4.88697363361853,-4.847220883449686,CONTROL,0
LOC100506403,1.0,1.0,100.0,0.0,0.0,0.0,-6.489813415094838,-6.575272168608434,CONTROL,0
LOC101926956,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC102724883,1.0,1.0,100.0,0.0,1.0,0.0,-4.907597988532302,-4.906566321138498,CONTROL,0
LOC105369308,1.0,1.0,100.0,0.0,0.0,0.0,-5.329323036970019,-5.419612941627772,CONTROL,0
LOC105377134,1.0,1.0,100.0,0.0,0.0,0.0,-4.893614297966012,-4.569902354576198,CONTROL,0
LOC107988025,1.0,1.0,100.0,0.0,1.0,0.0,-5.7857471047581805,-5.802145919059309,CONTROL,0
LOC109279841,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC110120574,1.0,1.0,100.0,0.0,1.0,0.0,-3.027843257372022,-3.001066517588239,CONTROL,0
LOC110120767,1.0,1.0,100.0,0.0,0.0,0.0,-5.352835397970921,-5.360614763232234,CONTROL,0
LOC110120798,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC110121053,1.0,1.0,100.0,0.0,1.0,0.0,-5.184538467727585,-5.340926232399059,CONTROL,0
LOC110121110,1.0,1.0,100.0,0.0,0.0,0.0,-2.828114126506699,-2.8532487508484916,CONTROL,0
LOC111828515,1.0,1.0,100.0,0.0,0.0,0.0,-5.429157888504101,-5.278728236485307,CONTROL,0
LOC112268458,1.0,1.0,100.0,0.0,1.0,0.0,-4.094086612470329,-4.177659982303596,CONTROL,0
LOC112694733,1.0,1.0,100.0,0.0,0.0,0.0,-4.754101447024404,-4.616647601889159,CONTROL,0
LOC113788270,1.0,1.0,100.0,0.0,0.0,0.0,-6.334029332070701,-6.341477336885411,CONTROL,0
LOC113788274,1.0,1.0,100.0,0.0,0.0,0.0,-5.998607234235516,-5.946226877555715,CONTROL,0
LOC113875040,2.0,2.0,100.0,0.0,1.0,0.0,-6.688888653217905,-6.6737123572937875,CONTROL,0
LOC115995518,1.0,1.0,100.0,0.0,0.0,0.0,-3.593717383872885,-3.669198707625771,CONTROL,0
LOC116158512,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC116186926,1.0,1.0,100.0,0.0,0.0,0.0,-6.033963269764611,-6.047372033735459,CONTROL,0
LOC121056751,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC121627969,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC121725167,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC121853044,1.0,1.0,100.0,0.0,0.0,0.0,-4.183371946812959,-4.298132471753249,CONTROL,0
LOC122152356,1.0,1.0,100.0,0.0,1.0,0.0,-6.84428648772755,-6.85241951523956,CONTROL,0
LOC122152358,1.0,1.0,100.0,0.0,0.0,0.0,-6.08182040422172,-6.084200257529503,CONTROL,0
LOC123956249,1.0,1.0,100.0,0.0,0.0,0.0,-4.490146505920958,-4.491326431516394,CONTROL,0
LOC123956275,1.0,1.0,100.0,0.0,0.0,0.0,-4.189617698380561,-4.302991550157814,CONTROL,0
LOC123956285,1.0,1.0,100.0,0.0,1.0,0.0,-4.923319652755733,-4.769537933168813,CONTROL,0
LOC124153122,1.0,1.0,100.0,0.0,1.0,0.0,-5.182655558196625,-5.193539036108172,CONTROL,0
LOC124310616,1.0,1.0,100.0,0.0,0.0,0.0,-5.168262573149974,-5.283249925230263,CONTROL,0
LOC124416905,1.0,1.0,100.0,0.0,0.0,0.0,-6.856564161827741,-6.8276655895383715,CONTROL,0
LOC124625831,1.0,1.0,100.0,0.0,1.0,0.0,-5.813784001526156,-5.780941008180109,CONTROL,0
LOC124629327,1.0,1.0,100.0,0.0,1.0,0.0,-3.291651735660135,-3.3054092675242552,CONTROL,0
LOC124849277,1.0,1.0,100.0,0.0,0.0,0.0,-4.8702237760382,-4.8248652364528475,CONTROL,0
LOC125467762,2.0,2.0,100.0,0.0,1.0,0.0,-5.52395737148613,-5.535673180139982,CONTROL,0
LOC126653322,1.0,1.0,100.0,0.0,1.0,0.0,-5.086415510338876,-5.13100829767453,CONTROL,0
LOC126653353,1.0,1.0,100.0,0.0,0.0,0.0,-4.854884300109441,-4.7776185513454,CONTROL,0
LOC126805638,1.0,1.0,100.0,0.0,0.0,0.0,-6.168149191516736,-6.2430520719531195,CONTROL,0
LOC126806056,1.0,1.0,100.0,0.0,1.0,0.0,-4.995366611560392,-5.014083732167852,CONTROL,0
LOC126807155,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC126807230,1.0,0.0,100.0,0.0,0.0,0.0,-5.9731320170294655,-6.044989533951489,CONTROL,0
LOC126807234,1.5,1.5,100.0,0.0,1.0,0.0,-5.910829778224852,-5.989278082381235,CONTROL,0
LOC126807243,1.0,0.0,100.0,0.0,0.0,0.0,-6.033557053505211,-6.120549054562582,CONTROL,0
LOC126807253,1.0,1.0,100.0,0.0,0.0,0.0,-4.365285221639945,-4.360734457755746,CONTROL,0
LOC126807282,1.0,1.0,100.0,0.0,0.0,0.0,-5.983018510353202,-6.116916554253092,CONTROL,0
LOC126807294,1.0,1.0,100.0,0.0,0.0,0.0,-6.012655836456992,-6.253833069761762,CONTROL,0
LOC126807300,1.0,1.0,100.0,0.0,0.0,0.0,-4.77103611437876,-4.817147880918327,CONTROL,0
LOC126807308,1.0,1.0,100.0,0.0,0.0,0.0,-6.517483724868624,-6.549035049328969,CONTROL,0
LOC126807318,1.0,1.0,100.0,0.0,1.0,0.0,-6.0040651897353365,-5.997955182749866,CONTROL,0
LOC126807380,1.0,1.0,100.0,0.0,1.0,0.0,-5.12526119183747,-5.087488594051204,CONTROL,0
LOC126860279,2.0,2.0,100.0,0.0,1.0,0.0,-5.785209733563141,-5.786716747515932,CONTROL,0
LOC126860300,2.0,2.0,100.0,0.0,0.0,0.0,-5.854685691648752,-5.856794590022349,CONTROL,0
LOC126860318,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC126860367,1.0,1.0,100.0,0.0,0.0,0.0,-6.05947756152859,-6.1601322154334115,CONTROL,0
LOC126860599,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC126860732,1.0,1.0,100.0,0.0,0.0,0.0,-6.781350137763949,-6.781148666273193,CONTROL,0
LOC126860815,1.0,1.0,100.0,0.0,0.0,0.0,-4.13137657730149,-4.071878323697821,CONTROL,0
LOC126861402,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC126862465,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC126863228,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC126863271,1.0,1.0,100.0,0.0,0.0,0.0,-6.109136088857563,-6.029549915334454,CONTROL,0
LOC126863290,1.0,1.0,100.0,0.0,1.0,0.0,-5.80266104367555,-5.65153148790316,CONTROL,0
LOC129388792,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC129389191,1.0,1.0,100.0,0.0,0.0,0.0,-3.4849404241676183,-3.339465113937625,CONTROL,0
LOC129389257,1.0,1.0,100.0,0.0,0.0,0.0,-4.084582798052823,-4.059960040832862,CONTROL,0
LOC129389851,1.0,1.0,100.0,0.0,0.0,0.0,-5.5969799998944705,-5.600820654701751,CONTROL,0
LOC129389873,1.0,1.0,100.0,0.0,1.0,0.0,-5.3732685143621,-5.473968853223913,CONTROL,0
LOC129389925,1.0,1.0,100.0,0.0,0.0,0.0,-6.244274709874068,-6.452977784356569,CONTROL,0
LOC129389957,1.5,1.5,100.0,0.0,1.0,0.0,-5.827598418423268,-5.842879042674559,CONTROL,0
LOC129390007,2.0,2.0,100.0,0.0,0.0,0.0,-5.791767712804255,-5.85137639648482,CONTROL,0
LOC129390798,1.0,1.0,100.0,0.0,1.0,0.0,-6.278209465319898,-6.271891548273328,CONTROL,0
LOC129391039,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC129929051,1.0,1.0,100.0,0.0,1.0,0.0,-3.967186867676955,-4.089025361450467,CONTROL,0
LOC129929295,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC129929345,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC129929367,2.0,0.0,100.0,0.0,1.0,0.0,-6.470770965307432,-6.428479134138941,CONTROL,0
LOC129929410,2.0,2.0,100.0,0.0,0.0,0.0,-4.289927590731669,-4.467265535765474,CONTROL,0
LOC129929449,2.0,2.0,100.0,0.0,0.0,0.0,-6.852154466269755,-6.712283513590791,CONTROL,0
LOC129929503,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC129929512,2.0,2.0,100.0,0.0,1.0,0.0,-5.70165676000067,-5.812155914080078,CONTROL,0
LOC129932655,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC129932657,1.0,1.0,100.0,0.0,0.0,0.0,-6.353361047129711,-6.616654507639908,CONTROL,0
LOC129932748,1.0,1.0,100.0,0.0,1.0,0.0,-4.555887830146678,-4.577286405066869,CONTROL,0
LOC129932820,1.0,1.0,100.0,0.0,0.0,0.0,-6.664319407670386,-7.0,CONTROL,0
LOC129932841,1.0,1.0,100.0,0.0,1.0,0.0,-5.630353634226174,-5.462689221897792,CONTROL,0
LOC129932905,1.0,1.0,100.0,0.0,0.0,0.0,-5.256405514068539,-5.406633201269376,CONTROL,0
LOC129932959,1.0,1.0,100.0,0.0,1.0,0.0,-3.8289566774457895,-4.075118551391987,CONTROL,0
LOC129937960,1.0,1.0,100.0,0.0,0.0,0.0,-4.309810877586566,-4.259461444070228,CONTROL,0
LOC129938118,1.0,1.0,100.0,0.0,1.0,0.0,-6.751377030125043,-6.858527125872787,CONTROL,0
LOC129938180,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC129938226,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC129938256,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC129938270,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC129938281,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC129993130,1.0,1.0,100.0,0.0,0.0,0.0,-5.664339525467172,-5.722745959695122,CONTROL,0
LOC129993222,1.5,1.5,100.0,0.0,1.0,0.0,-6.18821640981666,-6.160351309741727,CONTROL,0
LOC129993358,1.0,1.0,100.0,0.0,0.0,0.0,-3.6729710041945567,-3.810095798800272,CONTROL,0
LOC129993405,1.0,1.0,100.0,0.0,0.0,0.0,-5.783818833810974,-5.865927823579169,CONTROL,0
LOC129993452,1.0,1.0,100.0,0.0,1.0,0.0,-5.350388990188604,-5.1332683467141145,CONTROL,0
LOC129993456,1.0,1.0,100.0,0.0,1.0,0.0,-5.860603150182017,-5.785021139151365,CONTROL,0
LOC129993487,1.0,0.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC129993535,1.0,1.0,100.0,0.0,0.0,0.0,-3.80639585335857,-3.7550643767013216,CONTROL,0
LOC129993541,1.0,1.0,100.0,0.0,0.0,0.0,-4.736154454578568,-4.793450453597111,CONTROL,0
LOC129993555,1.0,1.0,100.0,0.0,0.0,0.0,-4.717781287601068,-4.652855532328819,CONTROL,0
LOC129993574,1.0,1.0,100.0,0.0,0.0,0.0,-5.88255139556129,-5.6936379614466395,CONTROL,0
LOC129993581,1.0,1.0,100.0,0.0,0.0,0.0,-6.196822435154023,-6.189196432627437,CONTROL,0
LOC129993584,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC129993594,2.0,2.0,100.0,0.0,1.0,0.0,-6.431710623200434,-6.489981808917919,CONTROL,0
LOC129993655,1.0,1.0,100.0,0.0,0.0,0.0,-5.737463525193967,-5.544184601618467,CONTROL,0
LOC129993670,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC129993771,1.0,1.0,100.0,0.0,0.0,0.0,-6.260368577831823,-6.157108829938718,CONTROL,0
LOC129995141,1.0,1.0,100.0,0.0,1.0,0.0,-6.293734836514023,-6.410049903961773,CONTROL,0
LOC129995157,1.0,1.0,100.0,0.0,0.0,0.0,-3.6205763632895733,-3.882120176944257,CONTROL,0
LOC129995374,1.0,1.0,100.0,0.0,1.0,0.0,-3.5862874079934652,-3.8502736449271526,CONTROL,0
LOC129995377,1.0,1.0,100.0,0.0,1.0,0.0,-4.946897749360789,-5.178409561484506,CONTROL,0
LOC129995390,1.0,1.0,100.0,0.0,0.0,0.0,-5.948647965638574,-5.728051884731639,CONTROL,0
LOC129995549,1.0,1.0,100.0,0.0,0.0,0.0,-5.518166881405454,-5.3088074915564425,CONTROL,0
LOC129995740,1.0,1.0,100.0,0.0,1.0,0.0,-2.5618119328442406,-2.6328564825768654,CONTROL,0
LOC129995779,1.0,1.0,100.0,0.0,0.0,0.0,-5.279854809648725,-5.135871739424743,CONTROL,0
LOC129996048,1.0,1.0,100.0,0.0,0.0,0.0,-5.4778060821343475,-5.5039838960868765,CONTROL,0
LOC129999369,1.0,1.0,100.0,0.0,1.0,0.0,-6.471433927922433,-6.518629799057822,CONTROL,0
LOC129999550,1.0,1.0,100.0,0.0,0.0,0.0,-6.243663098349597,-6.332385140108434,CONTROL,0
LOC129999565,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC129999570,1.0,1.0,100.0,0.0,1.0,0.0,-5.284843579108446,-5.354021432570164,CONTROL,0
LOC129999585,1.0,1.0,100.0,0.0,0.0,0.0,-5.591383557329899,-5.38056310322755,CONTROL,0
LOC129999596,1.0,1.0,100.0,0.0,0.0,0.0,-5.741253118715409,-5.938914004968749,CONTROL,0
LOC129999732,1.0,1.0,100.0,0.0,0.0,0.0,-5.107882084445813,-5.207175508481236,CONTROL,0
LOC129999740,1.0,1.0,100.0,0.0,0.0,0.0,-4.463935569600484,-4.294796033913413,CONTROL,0
LOC129999743,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC129999790,1.5,1.5,100.0,0.0,0.0,0.0,-4.957152848559594,-4.932384785075173,CONTROL,0
LOC129999874,1.5,1.5,100.0,0.0,1.0,0.0,-4.7585989810770375,-4.84697747179461,CONTROL,0
LOC129999903,2.0,2.0,100.0,0.0,0.0,0.0,-6.531691293713138,-6.55130597236427,CONTROL,0
LOC129999986,1.5,1.5,100.0,0.0,1.0,0.0,-5.685527862425223,-5.609688583592289,CONTROL,0
LOC130000011,1.0,1.0,100.0,0.0,0.0,0.0,-5.097360502181988,-5.200770957923736,CONTROL,0
LOC130000042,1.0,1.0,100.0,0.0,1.0,0.0,-5.90372733266196,-5.868740230852568,CONTROL,0
LOC130000091,1.0,1.0,100.0,0.0,0.0,0.0,-4.225834719406703,-4.193030036560246,CONTROL,0
LOC130000120,1.5,1.5,100.0,0.0,0.0,0.0,-5.720257913086368,-5.621892644927495,CONTROL,0
LOC130000205,1.0,1.0,100.0,0.0,1.0,0.0,-6.447470100724514,-6.427146091496862,CONTROL,0
LOC130000296,1.0,1.0,100.0,0.0,0.0,0.0,-6.538025230380304,-6.571251245093041,CONTROL,0
LOC130000316,1.0,1.0,100.0,0.0,0.0,0.0,-5.072768999357969,-5.235273962930862,CONTROL,0
LOC130000833,2.0,2.0,100.0,0.0,0.0,0.0,-5.080042841032199,-5.109795210380817,CONTROL,0
LOC130000876,2.0,2.0,100.0,0.0,0.0,0.0,-4.88045428417628,-4.821088742362216,CONTROL,0
LOC130001653,1.0,1.0,100.0,0.0,0.0,0.0,-5.536409800277265,-5.663528388104584,CONTROL,0
LOC130001711,1.0,1.0,100.0,0.0,0.0,0.0,-4.025400419132696,-3.841104176131986,CONTROL,0
LOC130001815,1.0,1.0,100.0,0.0,0.0,0.0,-3.7137050260436704,-3.870548538642292,CONTROL,0
LOC130002668,1.0,1.0,100.0,0.0,0.0,0.0,-6.220066489039599,-6.263303732163136,CONTROL,0
LOC130002822,1.0,1.0,100.0,0.0,1.0,0.0,-5.54917413002709,-5.538858099160406,CONTROL,0
LOC130003134,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC130003236,1.0,1.0,100.0,0.0,1.0,0.0,-5.36925614098175,-5.329486321097627,CONTROL,0
LOC130003296,1.0,1.0,100.0,0.0,0.0,0.0,-6.3363384996646275,-6.418152555095797,CONTROL,0
LOC130003388,1.0,1.0,100.0,0.0,0.0,0.0,-5.088025705372602,-4.946508213822197,CONTROL,0
LOC130003505,1.0,0.0,100.0,0.0,0.0,0.0,-5.342547728625106,-5.463866945610838,CONTROL,0
LOC130004644,1.0,1.0,100.0,0.0,0.0,0.0,-6.529199598243328,-6.522829038799685,CONTROL,0
LOC130004966,1.0,1.0,100.0,0.0,0.0,0.0,-5.63201944053273,-5.346674314423574,CONTROL,0
LOC130006902,1.0,1.0,100.0,0.0,0.0,0.0,-4.137816012350249,-4.313098018841921,CONTROL,0
LOC130007356,1.0,1.0,100.0,0.0,0.0,0.0,-3.9877650893344807,-4.3592390230346245,CONTROL,0
LOC130007524,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC130055255,1.0,0.0,100.0,0.0,0.0,0.0,-4.971595865409685,-5.23515305120716,CONTROL,0
LOC130055288,1.5,1.5,100.0,0.0,0.0,0.0,-4.946910858459084,-4.978301536118492,CONTROL,0
LOC130055433,2.0,2.0,100.0,0.0,0.0,0.0,-4.605063608993547,-4.56195718479845,CONTROL,0
LOC130055506,1.0,1.0,100.0,0.0,1.0,0.0,-7.0,-7.0,CONTROL,0
LOC130055610,1.0,0.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC130057578,1.0,1.0,100.0,0.0,0.0,0.0,-7.0,-7.0,CONTROL,0
LOC130057593,1.0,1.0,100.0,0.0,1.0,0.0,-5.910022641664392,-5.871281071105421,CONTROL,0
